url;titulo;precio;precio millones;area;precio por metro;precio por metro millones;habitaciones;banos;parqueadero;Estrato;Sector;Admón;Admon por mt 2;Estado;Antigüedad;Piso No
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/campestre-det-2907741.aspx;Apartamento en Venta Medellín El Campestre;665000000;665;284;2341549,296;2,341549296;3;3;1;6;;920000;3239; Excelente; 9 a 15 años; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2960633.aspx;Apartamento en Venta Medellín El Poblado;360000000;360;81;4444444,444;4,444444444;2;2;1;6;;480000;5926; Bueno; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2955319.aspx;Apartamento en Venta Medellín El Poblado;520000000;520;105;4952380,952;4,952380952;2;3;1;6;;448000;4267; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2967227.aspx;Apartamento en Venta Medellín Castropol;470000000;470;130;3615384,615;3,615384615;3;3;1;6;;427000;3285; Excelente; 9 a 15 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_lomas-det-2897505.aspx;Apartamento en Venta Medellín Las Lomas;460000000;460;88;5227272,727;5,227272727;2;2;1;6;;;0; Bueno; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2947176.aspx;Apartamento en Venta Medellín El Poblado;510000000;510;110;4636363,636;4,636363636;3;3;1;6;;;0; Bueno; 9 a 15 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2925985.aspx;Apartamento en Venta Medellín El Poblado;490000000;490;215;2279069,767;2,279069767;4;4;1;6;;376000;1749; Bueno; 1 a 8 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2943687.aspx;Apartamento en Venta Medellín El Poblado;420000000;420;92;4565217,391;4,565217391;2;2;1;6;;303000;3293; Excelente; 9 a 15 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2903868.aspx;Apartamento en Venta Medellín El Poblado;465000000;465;95;4894736,842;4,894736842;2;2;1;6;;377000;3968;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2889881.aspx;Apartamento en Venta Medellín Castropol;470000000;470;130;3615384,615;3,615384615;4;5;1;6;;417000;3208; Excelente; 9 a 15 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2884967.aspx;Apartamento en Venta Medellín Alejandría;620000000;620;113;5486725,664;5,486725664;2;2;1;6;;;0; Bueno; 1 a 8 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2917290.aspx;Apartamento en Venta Medellín El Poblado;600000000;600;152;3947368,421;3,947368421;4;5;1;6;;426000;2803; Bueno; 1 a 8 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2875912.aspx;Apartamento en Venta Medellín El Poblado;430000000;430;93;4623655,914;4,623655914;2;2;1;6;;300000;3226; Excelente;; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2886099.aspx;Apartamento en Venta Medellín Castropol;435000000;435;92;4728260,87;4,72826087;2;2;1;6;;303000;3293; Excelente; Menos de 1 año; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2879288.aspx;Apartamento en Venta Medellín Altos del Poblado;350000000;350;145;2413793,103;2,413793103;4;3;1;6;;480000;3310; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2879281.aspx;Apartamento en Venta Medellín El Poblado;350000000;350;145;2413793,103;2,413793103;4;3;1;6;;480000;3310; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2903989.aspx;Apartamento en Venta Medellín Alejandría;380000000;380;100;3800000;3,8;3;2;1;6;;268000;2680; Excelente; 16 a 30 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2905840.aspx;Apartamento en Venta Medellín El Poblado;500000000;500;140;3571428,571;3,571428571;3;2;1;6;;360000;2571; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2862951.aspx;Apartamento en Venta Medellín El Poblado;330000000;330;97;3402061,856;3,402061856;3;3;1;6;;495000;5103; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2862945.aspx;Apartamento en Venta Medellín El Poblado;320000000;320;90;3555555,556;3,555555556;4;3;1;6;;447000;4967; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2785480.aspx;Apartamento en Venta Medellín Los Balsos;270000000;270;71;3802816,901;3,802816901;2;3;1;6;;388000;5465; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2917853.aspx;Apartamento en Venta Medellín Alejandría;530000000;530;150;3533333,333;3,533333333;4;3;1;6;;438500;2923; Excelente; 16 a 30 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2900023.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;670000000;670;134;5000000;5;3;4;1;6;;590000;4403; Excelente; 1 a 8 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_encierro-det-2904864.aspx;Apartamento en Venta Medellín Loma el encierro;495000000;495;164;3018292,683;3,018292683;3;4;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2896608.aspx;Apartamento en Venta Medellín San Lucas;260000000;260;78;3333333,333;3,333333333;3;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2915530.aspx;Apartamento en Venta Medellín ALEJANDRIA;530000000;530;172;3081395,349;3,081395349;3;3;1;6;;430000;2500;; 16 a 30 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/manila-det-2902683.aspx;Apartamento en Venta Medellín Manila;247000000;247;87;2839080,46;2,83908046;3;2;1;6;;220000;2529; Bueno; Más de 30 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2871698.aspx;Apartamento en Venta Medellín El Poblado;390000000;390;107;3644859,813;3,644859813;3;2;1;6;;317000;2963; Excelente; 9 a 15 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/vegas_del_poblado-det-2900161.aspx;Apartamento en Venta Medellín VEGAS DEL POBLADO;350000000;350;65;5384615,385;5,384615385;1;2;1;6;;290000;4462;; Más de 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transv_inferior-det-2926921.aspx;Apartamento en Venta Medellín Transv Inferior;330000000;330;74;4459459,459;4,459459459;3;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2872339.aspx;Apartamento en Venta Medellín El Poblado;320000000;320;105;3047619,048;3,047619048;4;2;1;6;;447000;4257; Bueno; 16 a 30 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-2863097.aspx;Apartamento en Venta Medellín Patio Bonito;380000000;380;164;2317073,171;2,317073171;3;3;1;6;;560000;3415; Bueno; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/calera-det-2916569.aspx;Apartamento en Venta Medellín LA CALERA;780000000;780;137;5693430,657;5,693430657;3;3;1;6;;;0;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2862916.aspx;Apartamento en Venta Medellín Castropol;480000000;480;86;5581395,349;5,581395349;2;2;1;6;;357000;4151;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2513843.aspx;Apartamento en Venta Medellín Los Balsos;499000000;499;140;3564285,714;3,564285714;3;3;1;6;;376400;2689; Excelente; 9 a 15 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-1758285.aspx;Apartamento en Venta Medellín San Lucas;455000000;455;74;6148648,649;6,148648649;1;2;1;6;;300000;4054; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2870621.aspx;Apartamento en Venta Medellín Altos del Poblado;490000000;490;149;3288590,604;3,288590604;3;2;1;6;;;0; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2885990.aspx;Apartamento en Venta Medellín El Poblado;410000000;410;95;4315789,474;4,315789474;3;2;1;6;;295000;3105; Excelente; 9 a 15 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2593956.aspx;Apartamento en Venta Medellín El Tesoro;470000000;470;114;4122807,018;4,122807018;2;2;1;6;;360000;3158; Excelente; 1 a 8 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2851692.aspx;Apartamento en Venta Medellín EL TESORO;400000000;400;75;5333333,333;5,333333333;1;2;1;6;;;0; Bueno; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2857462.aspx;Apartamento en Venta Medellín LOS BALSOS;380000000;380;115;3304347,826;3,304347826;2;2;1;6;;308000;2678; Excelente; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2854493.aspx;Apartamento en Venta Medellín El Poblado;320000000;320;99;3232323,232;3,232323232;4;3;1;6;;360000;3636; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2704083.aspx;Apartamento en Venta Medellín El Poblado;450000000;450;125;3600000;3,6;3;2;1;6;;;0; Bueno; 9 a 15 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/vizcaya-det-2901990.aspx;Apartamento en Venta Medellín Vizcaya;435000000;435;95;4578947,368;4,578947368;3;3;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2844752.aspx;Apartamento en Venta Medellín El Poblado;395000000;395;180;2194444,444;2,194444444;4;3;1;6;;560000;3111; Excelente; 9 a 15 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2805792.aspx;Apartamento en Venta Medellín Castropol;530000000;530;120;4416666,667;4,416666667;3;2;1;6;;350000;2917; Excelente; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2844688.aspx;Apartamento en Venta Medellín Santa María de los Ángeles;310000000;310;85;3647058,824;3,647058824;2;2;1;6;;232000;2729; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2837150.aspx;Apartamento en Venta Medellín Loma Los Gonzalez;460000000;460;110;4181818,182;4,181818182;3;2;1;6;;384000;3491; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_santas-det-2848115.aspx;Apartamento en Venta Medellín Las Santas;450000000;450;170;2647058,824;2,647058824;3;3;1;6;;;0; Bueno;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/ciudad_del_rio-det-2819053.aspx;Apartamento en Venta Medellín Ciudad del Río;355000000;355;80;4437500;4,4375;2;2;1;6;;226000;2825; Excelente; 1 a 8 años; 16ª
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2769243.aspx;Apartamento en Venta Medellín Castropol;422000000;422;92;4586956,522;4,586956522;2;3;1;6;;300000;3261; Excelente; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2776558.aspx;Apartamento en Venta Medellín Castropol;800000000;800;148;5405405,405;5,405405405;4;4;1;6;;525000;3547; Excelente; 1 a 8 años; 13º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2825285.aspx;Apartamento en Venta Medellín El Poblado;460000000;460;110;4181818,182;4,181818182;3;2;1;6;;384000;3491; Excelente; 9 a 15 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2687507.aspx;Apartamento en Venta Medellín El Poblado;300000000;300;67;4477611,94;4,47761194;2;2;1;6;;240000;3582; Excelente; 1 a 8 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/ciudad_del_rio-det-2819022.aspx;Apartamento en Venta Medellín Ciudad del Río;325000000;325;74;4391891,892;4,391891892;3;2;1;6;;195000;2635; Excelente; 1 a 8 años; 12º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2841019.aspx;Apartamento en Venta Medellín El Poblado;330000000;330;105;3142857,143;3,142857143;2;3;1;6;;392000;3733; Excelente; 9 a 15 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2827330.aspx;Apartamento en Venta Medellín El Poblado;630000000;630;217;2903225,806;2,903225806;4;4;1;6;;550000;2535; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_palmas-det-2781318.aspx;Apartamento en Venta Medellín Las Palmas;370000000;370;76;4868421,053;4,868421053;2;2;1;6;;238000;3132; Excelente; 1 a 8 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2554636.aspx;Apartamento en Venta Medellín El Poblado;390000000;390;62;6290322,581;6,290322581;1;2;1;6;;;0; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2744497.aspx;Apartamento en Venta Medellín SAN LUCAS;900875000;900,88;111;8115990,991;8,115990991;2;3;1;6;;300000;2703;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2758272.aspx;Apartamento en Venta Medellín POBLADO;445000000;445;79;5632911,392;5,632911392;2;2;1;6;;;0;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado_altos_delpoblado-det-2822648.aspx;Apartamento en Venta Medellín POBLADO ALTOS DELPOBLADO;680000000;680;168;4047619,048;4,047619048;2;4;1;6;;580000;3452;; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2786570.aspx;Apartamento en Venta Medellín POBLADO;720000000;720;138;5217391,304;5,217391304;3;3;1;6;;600000;4348;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2800281.aspx;Apartamento en Venta Medellín El Tesoro;417000000;417;86;4848837,209;4,848837209;3;2;1;6;;;0; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2750608.aspx;Apartamento en Venta Medellín El Poblado;1200000000;1200;186;6451612,903;6,451612903;2;2;1;6;;521000;2801; Bueno;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/provenza-det-2777337.aspx;Apartamento en Venta Medellín Provenza;860000000;860;152;5657894,737;5,657894737;3;4;1;6;;520000;3421; Bueno; Menos de 1 año; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2770438.aspx;Apartamento en Venta Medellín San Lucas;432000000;432;74;5837837,838;5,837837838;1;2;1;6;;300000;4054; Excelente; Menos de 1 año; 7º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2745705.aspx;Apartamento en Venta Medellín SAN LUCAS;512125000;512,13;74;6920608,108;6,920608108;1;2;1;6;;450000;6081;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2780827.aspx;Apartamento en Venta Medellín POBLADO;700000000;700;153;4575163,399;4,575163399;3;3;1;6;;;0;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/loma_los_gonzalez-det-2745327.aspx;Apartamento en Venta Medellín Loma de los Gonzalez;460000000;460;110;4181818,182;4,181818182;3;2;1;6;;387000;3518; Bueno; 9 a 15 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2741610.aspx;Apartamento en Venta Medellín El Tesoro;460000000;460;110;4181818,182;4,181818182;3;2;1;6;;384000;3491; Bueno; 9 a 15 años; 3º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/santa_maria_los_angeles-det-2761969.aspx;Apartamento en Venta Medellín Santa Maria de los Angeles;670000000;670;134;5000000;5;3;5;1;6;;530000;3955; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2738827.aspx;Apartamento en Venta Medellín POBLADO;920000000;920;210;4380952,381;4,380952381;3;4;1;6;;600000;2857;; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2744433.aspx;Apartamento en Venta Medellín SAN LUCAS;1295000000;1295;191;6780104,712;6,780104712;2;3;1;6;;300000;1571;; Menos de 1 año;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2763459.aspx;Apartamento en Venta Medellín El Poblado;470000000;470;109;4311926,606;4,311926606;2;3;1;6;;330000;3028; Bueno; 1 a 8 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2734888.aspx;Apartamento en Venta Medellín La Frontera;300000000;300;84;3571428,571;3,571428571;3;2;1;6;;343000;4083; Bueno; 9 a 15 años; 13º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2683221.aspx;Apartamento en Venta Medellín LOS BALSOS;830000000;830;215;3860465,116;3,860465116;3;4;1;6;;540000;2512;; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2744698.aspx;Apartamento en Venta Medellín SAN LUCAS;756000000;756;111;6810810,811;6,810810811;2;3;1;6;;300000;2703;; Menos de 1 año; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2740810.aspx;Apartamento en Venta Medellín El Poblado;390000000;390;130;3000000;3;4;2;1;6;;250000;1923; Excelente; 16 a 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2697786.aspx;Apartamento en Venta Medellín Castropol;490000000;490;146;3356164,384;3,356164384;3;3;1;6;;440000;3014; Bueno; 1 a 8 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2685495.aspx;Apartamento en Venta Medellín POBLADO;800000000;800;175;4571428,571;4,571428571;2;3;1;6;;970000;5543;; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2705559.aspx;Apartamento en Venta Medellín Los Balsos;900000000;900;180;5000000;5;3;3;1;6;;750000;4167; Bueno; 1 a 8 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_michel-det-2673792.aspx;Apartamento en Venta Medellín San Michel;625000000;625;121;5165289,256;5,165289256;2;3;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/alejandria-det-2670980.aspx;Apartamento en Venta Medellín Alejandría;450000000;450;100;4500000;4,5;2;3;1;6;;487000;4870; Excelente; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/transversal_inferior-det-2503480.aspx;Apartamento en Venta Medellín Transversal Inferior;240000000;240;52;4615384,615;4,615384615;1;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2680123.aspx;Apartamento en Venta Medellín la frontera;365000000;365;75;4866666,667;4,866666667;2;2;1;6;;173000;2307; Bueno; 9 a 15 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2640430.aspx;Apartamento en Venta Medellín El Poblado;410000000;410;107;3831775,701;3,831775701;3;2;1;6;;;0; Bueno; Más de 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2687889.aspx;Apartamento en Venta Medellín Altos del Poblado;720000000;720;201;3582089,552;3,582089552;3;3;1;6;;;0; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/aguacatala-det-2619541.aspx;Apartamento en Venta Medellín La Aguacatala;380000000;380;85;4470588,235;4,470588235;2;2;1;6;;450000;5294; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-2682796.aspx;Apartamento en Venta Medellín PATIO BONITO;290000000;290;120;2416666,667;2,416666667;3;3;1;6;;460000;3833;; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/las_lomas-det-2630293.aspx;Apartamento en Venta Medellín Las Lomas;335000000;335;55;6090909,091;6,090909091;1;1;1;6;;540000;9818; Bueno; 1 a 8 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/patio_bonito-det-2520441.aspx;Apartamento en Venta Medellín Patio Bonito;320000000;320;100;3200000;3,2;3;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2367604.aspx;Apartamento en Venta Medellín La Frontera;200000000;200;85;2352941,176;2,352941176;2;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2367663.aspx;Apartamento en Venta Medellín Castropol;540000000;540;126;4285714,286;4,285714286;3;3;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-2296458.aspx;Apartamento en Venta Medellín San Lucas;470000000;470;131;3587786,26;3,58778626;3;3;1;6;;290000;2214; Excelente; 9 a 15 años; 8º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2640572.aspx;Apartamento en Venta Medellín El Poblado;350000000;350;106;3301886,792;3,301886792;3;2;1;6;;400000;3774; Bueno; 16 a 30 años; 2º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2644039.aspx;Apartamento en Venta Medellín El Poblado;500000000;500;136;3676470,588;3,676470588;3;3;1;6;;355000;2610; Excelente; 9 a 15 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2368183.aspx;Apartamento en Venta Medellín Los Balsos;310000000;310;86;3604651,163;3,604651163;2;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2620459.aspx;Apartamento en Venta Medellín El Poblado;550000000;550;109;5045871,56;5,04587156;3;3;1;6;;;0; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/san_lucas-det-1757368.aspx;Apartamento en Venta Medellín San Lucas;395000000;395;62;6370967,742;6,370967742;1;2;1;6;;300000;4839; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2653405.aspx;Apartamento en Venta Medellín El Poblado;385000000;385;74;5202702,703;5,202702703;2;2;1;6;;236000;3189; Excelente; 1 a 8 años; 15º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2583615.aspx;Apartamento en Venta Medellín Altos del Poblado;580000000;580;97;5979381,443;5,979381443;2;3;1;6;;280000;2887; Excelente; 1 a 8 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/castropol-det-2542561.aspx;Apartamento en Venta Medellín Castropol;410000000;410;107;3831775,701;3,831775701;3;2;1;6;;315000;2944; Excelente;; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2458517.aspx;Apartamento en Venta Medellín El Poblado;285000000;285;71;4014084,507;4,014084507;3;2;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/tesoro-det-2477625.aspx;Apartamento en Venta Medellín El Tesoro;330000000;330;39;8461538,462;8,461538462;1;1;1;6;;;0;;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2525145.aspx;Apartamento en Venta Medellín La Frontera;300000000;300;113;2654867,257;2,654867257;4;3;1;6;;390000;3451; Bueno; 16 a 30 años; 1º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado_linde-det-2542879.aspx;Apartamento en Venta Medellín El Poblado la Linde;780000000;780;190;4105263,158;4,105263158;5;4;1;6;;500000;2632; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2499603.aspx;Apartamento en Venta Medellín Los Balsos;650000000;650;187;3475935,829;3,475935829;3;2;1;6;;;0; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/milla_oro-det-2501067.aspx;Apartamento en Venta Medellín Milla de Oro;510000000;510;96;5312500;5,3125;2;3;1;6;;440000;4583; Bueno; 1 a 8 años; 11º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-2500920.aspx;Apartamento en Venta Medellín La Frontera;1700000000;1700;400;4250000;4,25;6;5;1;6;;;0; Bueno; 1 a 8 años; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/los_balsos-det-2507581.aspx;Apartamento en Venta Medellín Los Balsos;430000000;430;157;2738853,503;2,738853503;3;3;1;6;;520000;3312; Bueno; 16 a 30 años; 4º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2466317.aspx;Apartamento en Venta Medellín El Poblado;250000000;250;87;2873563,218;2,873563218;2;2;1;6;;240000;2759; Bueno; 16 a 30 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-2448711.aspx;Apartamento en Venta Medellín Altos del Poblado;390000000;390;72;5416666,667;5,416666667;1;2;1;6;;260000;3611; Excelente; 1 a 8 años; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2440515.aspx;Apartamento en Venta Medellín El Poblado;695000000;695;102;6813725,49;6,81372549;1;2;1;6;;378000;3706; Bueno; 1 a 8 años; 10º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2444721.aspx;Apartamento en Venta Medellín El Poblado;350000000;350;80;4375000;4,375;2;2;1;6;;350000;4375; Excelente;;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/vizcaya-det-2423166.aspx;Apartamento en Venta Medellín Vizcaya;530000000;530;180;2944444,444;2,944444444;3;4;1;6;;441000;2450; Excelente;; 5º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/frontera-det-3160767.aspx;Apartamento en Venta Medellín La Frontera;250000000;250;72;3472222,222;3,472222222;2;2;1;6;;298000;4139; Excelente; 16 a 30 años; 6º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/ciudad_del_rio-det-2433544.aspx;Apartamento en Venta Medellín Ciudad del Río;340000000;340;76;4473684,211;4,473684211;2;2;1;6;;210000;2763; Bueno; 1 a 8 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2431043.aspx;Apartamento en Venta Medellín El Poblado;550000000;550;115;4782608,696;4,782608696;2;2;1;6;;300000;2609; Bueno;; Otros
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2382122.aspx;Apartamento en Venta Medellín El Poblado;510000000;510;190;2684210,526;2,684210526;3;3;1;6;;;0; Bueno; 16 a 30 años;
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/altos_del_poblado-det-3099314.aspx;Apartamento en Venta Medellín Altos del Poblado;550000000;550;138;3985507,246;3,985507246;3;3;1;6;;304300;2205; Excelente; 9 a 15 años; 14º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/ciudad_del_rio-det-2370016.aspx;Apartamento en Venta Medellín CIUDAD DEL RIO;394000000;394;91;4329670,33;4,32967033;2;2;1;6;;250000;2747; Excelente; 1 a 8 años; 9º
https://www.fincaraiz.com.co/apartamento-en-venta/medellin/poblado-det-2354659.aspx;Apartamento en Venta Medellín El Poblado;432000000;432;113;3823008,85;3,82300885;3;3;1;6;;;0;;;
